time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-04-10 09:30:00-04:00,MLTrader,723396fc109d40faac74377f9d82b9e5,SPY,sell,market,fill,1,gtc,0.0,1,stock,410.260009765625,316.0,0.0
2023-04-26 09:30:00-04:00,MLTrader,f1ee3bfee736425a9c66605dce9d88d0,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-04-26 09:30:00-04:00,MLTrader,8e7c04fdbbc64781bbf8f8afd3b1e753,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-04-26 09:30:00-04:00,MLTrader,8585bec1d258423d8a5d0b750cbe4e61,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-04-26 09:30:00-04:00,MLTrader,48151585808448d69682e44dc031751e,GOOGL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-04-26 09:30:00-04:00,MLTrader,8585bec1d258423d8a5d0b750cbe4e61,SPY,buy,market,fill,1,day,0.0,1,stock,407.0,316.0,0.0
2023-04-26 09:30:00-04:00,MLTrader,48151585808448d69682e44dc031751e,GOOGL,buy,market,fill,1,gtc,0.0,1,stock,104.44999694824219,1862.0,0.0
2023-05-05 09:30:00-04:00,MLTrader,cb24b94d5208436fa9d5b2d73cccd331,AAPL,buy,market,new,1,gtc,0.0,1,stock,,,
2023-05-05 09:30:00-04:00,MLTrader,cb24b94d5208436fa9d5b2d73cccd331,AAPL,buy,market,fill,1,gtc,0.0,1,stock,170.97999572753906,193.0,0.0
2023-05-18 09:30:00-04:00,MLTrader,79e06b80531c439d9bb5319ae1f1b73c,GOOGL,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-05-18 09:30:00-04:00,MLTrader,a8ea19dd160e4be5b71967d9176bba02,GOOGL,sell,limit,fill,1,day,0.0,1,stock,125.33999633789062,1862.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,3105c527bb964aec816e006f64fcc419,AAPL,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,adc9dd7f443045738bdb9929b38e7249,AAPL,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,b7eec414319846b0833b39395cca05fb,AAPL,sell,market,new,1,day,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,fee03352da8345a388e2246f0b357a0e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-06-06 09:30:00-04:00,MLTrader,b7eec414319846b0833b39395cca05fb,AAPL,sell,market,fill,1,day,0.0,1,stock,178.44000244140625,193.0,0.0
2023-06-06 09:30:00-04:00,MLTrader,fee03352da8345a388e2246f0b357a0e,SPY,buy,market,fill,1,gtc,0.0,1,stock,428.44000244140625,311.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,92ba603f1fea405db5b3e0e7f3e4e43c,SPY,sell,stop,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,774c6a0cb8df49d6ade06fe8a7adeb50,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,a0d7e33db2744131a0fe3bfa878796b6,SPY,sell,market,new,1,day,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,4e2a5926ac414c73a824a238846a4fac,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-12 09:30:00-04:00,MLTrader,a0d7e33db2744131a0fe3bfa878796b6,SPY,sell,market,fill,1,day,0.0,1,stock,435.32000732421875,311.0,0.0
2023-06-12 09:30:00-04:00,MLTrader,4e2a5926ac414c73a824a238846a4fac,SPY,sell,market,fill,1,gtc,0.0,1,stock,435.32000732421875,192.0,0.0
2023-06-29 09:30:00-04:00,MLTrader,9d639bd3ec5c453fb0645d5caccdd125,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-06-29 09:30:00-04:00,MLTrader,9d639bd3ec5c453fb0645d5caccdd125,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.44000244140625,438.0,0.0
2023-07-26 09:30:00-04:00,MLTrader,bf2a14692d984a0791bcd084ca6c44e8,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-07-26 09:30:00-04:00,MLTrader,b2284f04187c498abbeca3944c450a05,SPY,buy,stop,fill,1,day,0.0,1,stock,459.0199890136719,192.0,0.0
2023-08-01 09:30:00-04:00,MLTrader,0d028c2c6e3b4ee2bb6fc8555c065475,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-01 09:30:00-04:00,MLTrader,0d028c2c6e3b4ee2bb6fc8555c065475,SPY,sell,market,fill,1,gtc,0.0,1,stock,453.25,542.0,0.0
2023-08-11 09:30:00-04:00,MLTrader,e356ca0347634c83ada195005d77aebb,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-11 09:30:00-04:00,MLTrader,e356ca0347634c83ada195005d77aebb,SPY,sell,market,fill,1,gtc,0.0,1,stock,443.9700012207031,830.0,0.0
2023-08-21 09:30:00-04:00,MLTrader,293c0f54705a48049ce4a87807d597d8,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-08-21 09:30:00-04:00,MLTrader,293c0f54705a48049ce4a87807d597d8,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,1253.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,8e4fc2040c3046d2b13edd35b07f8b92,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,8e4fc2040c3046d2b13edd35b07f8b92,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,1864.0,0.0
2023-10-26 09:30:00-04:00,MLTrader,f2f2ebff3d4243d3b0e1a665a7b2abf2,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,33b7a8ba4059490f82b23213dc25ae24,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-10-26 09:30:00-04:00,MLTrader,5d82abcc2fbd400d81bc4c9c489bc49d,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
